logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols6
-2.014642078	1449273_at	-2.014642078	8.50413359	-5.263560981	5.02E-05	0.064302807	1.914644286	Cyfip2
-2.014278851	1448812_at	-2.014278851	9.077011209	-2.431621666	0.025526047	0.671506734	-3.395204147	Hpcal1
-2.014263831	1423319_at	-2.014263831	9.195962035	-3.500613274	0.002506424	0.318868052	-1.41597456	Hhex
-2.007136477	1417786_a_at	-2.007136477	10.22271584	-3.322662897	0.003726373	0.36780937	-1.756973629	Rgs19
-2.005964883	1422817_at	-2.005964883	7.608854698	-1.954001253	0.066179082	0.87660033	-4.179105487	Gp5
-2.005001014	1437434_a_at	-2.005001014	6.990877272	-1.857135009	0.079483269	0.921753846	-4.325721131	Wls
-2.002729033	1415971_at	-2.002729033	9.080285713	-2.768480375	0.012539272	0.551255563	-2.795227943	Marcks
-1.997269584	1428749_at	-1.997269584	8.535186336	-1.912684201	0.071590558	0.894676869	-4.242221567	Dmxl2
-1.991312151	1456195_x_at	-1.991312151	7.167335401	-2.131616083	0.04685545	0.807333372	-3.89859472	Itgb5
-1.989918683	1416529_at	-1.989918683	6.249937789	-2.491956432	0.022519512	0.639463271	-3.290128132	Emp1
-1.985574899	1426794_at	-1.985574899	7.373546087	-2.39844769	0.027335469	0.679097509	-3.45247549	Ptprs
-1.98238507	1428821_at	-1.98238507	8.331096594	-2.029932865	0.057178653	0.844386242	-4.060956243	Agpat2
-1.981091658	1427007_at	-1.981091658	9.744334158	-5.528583323	2.84E-05	0.049241778	2.386373228	Sash3
-1.970630229	1435432_at	-1.970630229	6.963368102	-2.33863858	0.030903626	0.713480755	-3.554782653	Agap1
-1.964848927	1429559_at	-1.964848927	7.542012929	-1.715682387	0.10312416	0.978571363	-4.530924695	Gnaq
-1.962639148	1448620_at	-1.962639148	9.442681765	-2.145179396	0.045614733	0.801211041	-3.876596362	Fcgr3
-1.955135468	1418540_a_at	-1.955135468	8.695248051	-2.921148172	0.009015811	0.507513826	-2.514205387	Ptpre
-1.937261954	1419186_a_at	-1.937261954	10.66797026	-2.989180611	0.007773575	0.482218651	-2.387537815	St8sia4
-1.936484898	1428706_at	-1.936484898	8.330677384	-1.852021468	0.080247027	0.923868505	-4.333327494	Cenpv
-1.934035519	1451986_s_at	-1.934035519	6.869373494	-2.378869746	0.028458836	0.695669497	-3.486101115	Lrrk1
-1.933478877	1425309_at	-1.933478877	3.327870237	-5.973177283	1.12E-05	0.04194111	3.152677195	Catsper2
-1.932913827	1456377_x_at	-1.932913827	12.09194294	-3.088521632	0.006252999	0.438644985	-2.201218613	Limd2
-1.925289537	1433490_s_at	-1.925289537	7.219964502	-3.271363185	0.004175838	0.370413653	-1.854815746	Epb4.1l2
-1.923763369	1424012_at	-1.923763369	3.061205529	-3.264112616	0.004243513	0.371768723	-1.868624263	Ttc30a1
-1.917103056	1433633_at	-1.917103056	6.641894558	-2.130996635	0.046912843	0.807333372	-3.899597536	Irf2bp2
-1.91529987	1454727_at	-1.91529987	5.150587243	-2.521285666	0.021181398	0.632988917	-3.238640563	Afap1l1
-1.914380478	1428938_at	-1.914380478	7.525739803	-1.73402865	0.099749236	0.972733371	-4.504935509	Gnaq
-1.913999757	1436212_at	-1.913999757	8.571554568	-2.900097788	0.009437622	0.514877195	-2.55322999	Tmem71
-1.912615171	1438933_x_at	-1.912615171	7.486508055	-2.219888659	0.03930272	0.770927657	-3.754057014	Rasgrp2
-1.911994316	1460208_at	-1.911994316	5.588885825	-2.730113499	0.013613927	0.562492472	-2.865063744	Fbn1
-1.909970889	1448546_at	-1.909970889	7.725567978	-2.407305216	0.026840958	0.676067879	-3.437219792	Rassf3
-1.907373231	1456147_at	-1.907373231	5.060202021	-2.808500453	0.011505123	0.541992408	-2.722029382	St8sia6
-1.903216357	1427892_at	-1.903216357	8.973717813	-2.87577206	0.0099488	0.523282444	-2.598221954	Myo1g
-1.900342773	1437122_at	-1.900342773	5.082086032	-1.934045055	0.068745595	0.887777015	-4.209696269	NA
-1.896284296	1424463_at	-1.896284296	9.275735931	-3.699462819	0.00160596	0.269455809	-1.0330628	Mfsd6
-1.880590417	1434378_a_at	-1.880590417	8.354148397	-2.711148345	0.014177139	0.569733678	-2.899456756	Mxd4
-1.874042621	1424572_a_at	-1.874042621	11.99281454	-2.788038933	0.012023194	0.546813897	-2.759498459	H2afy
-1.873188004	1419687_at	-1.873188004	5.823576499	-2.091182029	0.050738716	0.816768954	-3.963705753	Macrod1
-1.872785544	1417288_at	-1.872785544	9.248513313	-4.183785462	0.000542007	0.164114492	-0.100531793	Plekha2
-1.871069497	1421571_a_at	-1.871069497	12.05434914	-2.033535175	0.056780392	0.842381703	-4.055283713	NA
-1.862832365	1418553_at	-1.862832365	7.657316609	-2.04516488	0.055511653	0.836431582	-4.036929797	Arhgef18
-1.862735147	1458148_at	-1.862735147	5.548331952	-1.815184	0.085942259	0.939051339	-4.387714929	Nlrc3
-1.857846306	1451601_a_at	-1.857846306	6.655417764	-1.784256222	0.090993942	0.954800367	-4.432814708	Spns2
-1.855100418	1426025_s_at	-1.855100418	9.738876706	-3.395748989	0.003167114	0.344526902	-1.61718906	Laptm5
-1.854814099	1418392_a_at	-1.854814099	8.381194493	-1.95112319	0.066543869	0.878847415	-4.183529327	Gbp3
-1.851784588	1419091_a_at	-1.851784588	11.38734278	-2.689323332	0.014852817	0.584404159	-2.938928251	Anxa2
-1.843975679	1455422_x_at	-1.843975679	6.282924424	-2.101175678	0.049752649	0.811833435	-3.947679078	Sept4
-1.841653933	1418536_at	-1.841653933	9.343371367	-1.698293148	0.106413365	0.98222327	-4.555380218	H2-Q7
-1.834577751	1417266_at	-1.834577751	8.979154479	-2.15586764	0.044658214	0.796536852	-3.859206361	Ccl6
-1.830196531	1419156_at	-1.830196531	5.93008961	-2.012758376	0.05911221	0.848349749	-4.087918122	Sox4
-1.828825366	1423350_at	-1.828825366	7.175998457	-2.228170427	0.038654766	0.766221844	-3.740334278	Socs5
-1.822165429	1452352_at	-1.822165429	8.528332767	-2.496931645	0.022287055	0.636250398	-3.281412571	Ctla2b
-1.821013394	1417929_at	-1.821013394	4.445323542	-2.971979787	0.008071012	0.487228565	-2.419639333	Slc7a8
-1.820938772	1456309_x_at	-1.820938772	8.597019073	-4.022097458	0.000778712	0.18979772	-0.411125939	Lasp1
-1.818078814	1437542_at	-1.818078814	7.469348746	-1.907268749	0.072328228	0.898338135	-4.250431128	Ikzf2
-1.817470695	1457728_at	-1.817470695	7.616320899	-2.828575754	0.011017708	0.541992408	-2.685180313	Fam129c
-1.815733857	1452367_at	-1.815733857	6.307539305	-1.781270134	0.091495119	0.955163235	-4.437141504	Coro2a
-1.814725888	1422474_at	-1.814725888	6.917463554	-2.870487714	0.010063322	0.523282444	-2.607980489	Pde4b
-1.814690539	1453006_at	-1.814690539	3.460468104	-1.997875102	0.060835137	0.852302015	-4.111171549	Fgfbp3
-1.812225285	1422962_a_at	-1.812225285	10.64522666	-2.854139524	0.01042572	0.531310036	-2.638135416	Psmb8
-1.812043505	1451348_at	-1.812043505	5.186827017	-2.299990051	0.033434806	0.726265776	-3.620218312	Deptor
-1.806945566	1434815_a_at	-1.806945566	9.766253863	-3.159271037	0.00535093	0.411236313	-2.067660301	Mapkapk3
-1.805657986	1434310_at	-1.805657986	8.087964129	-3.821847025	0.001220435	0.236204125	-0.79702333	NA
-1.802084577	1455127_at	-1.802084577	3.367578351	-3.224994622	0.004627608	0.384915632	-1.943030415	Xkr5
-1.799449656	1429012_at	-1.799449656	8.965012539	-1.866778115	0.07806038	0.915281531	-4.31133992	Arhgef6
-1.799363816	1418296_at	-1.799363816	10.21272782	-1.730348742	0.100418431	0.973108678	-4.510163794	Fxyd5
-1.798053477	1424596_s_at	-1.798053477	3.68321689	-2.645337418	0.016308991	0.599644115	-3.018116201	Lmcd1
-1.791194844	1423018_at	-1.791194844	3.104261121	-3.98619373	0.000844024	0.190781533	-0.480242589	Kcna3
-1.786651284	1428332_at	-1.786651284	6.486146533	-2.372239317	0.028848947	0.696896023	-3.497459283	Pik3ip1
-1.783099518	1418703_at	-1.783099518	8.639869457	-1.804470822	0.087663668	0.94577485	-4.403395927	Rbms1
-1.781959843	1459513_at	-1.781959843	3.201938842	-4.307709021	0.000410808	0.14670795	0.136537835	NA
-1.775409252	1431055_a_at	-1.775409252	8.134646274	-2.092258974	0.050631609	0.816768954	-3.961980781	Snx10
-1.774664217	1444426_at	-1.774664217	5.69489484	-1.749107674	0.0970472	0.969918312	-4.483431855	Cass4
-1.771714974	1421358_at	-1.771714974	7.630185541	-2.628013769	0.016918974	0.600599363	-3.049166676	H2-M3
-1.766969009	1418340_at	-1.766969009	10.41063873	-1.798259018	0.088675527	0.948596447	-4.412459788	Fcer1g
-1.765392758	1426272_at	-1.765392758	4.834845552	-3.335177941	0.003624149	0.36780937	-1.73306813	Lmbr1
-1.763972335	1439981_at	-1.763972335	5.478477	-2.132784281	0.04674739	0.807333372	-3.896703094	Tespa1
-1.762463201	1430886_at	-1.762463201	4.554312167	-1.74940933	0.096993799	0.96985185	-4.483000369	1700112E06Rik
-1.761714933	1424318_at	-1.761714933	5.621374988	-1.921316361	0.070428521	0.890227714	-4.229105165	1110067D22Rik
-1.760583918	1436905_x_at	-1.760583918	12.52464594	-3.566649772	0.002162375	0.296236823	-1.288961896	Laptm5
-1.758475688	1426721_s_at	-1.758475688	6.855058905	-3.999049954	0.000820029	0.190438475	-0.455488737	Tiparp
-1.757659785	1422445_at	-1.757659785	8.563044632	-1.953373642	0.066258477	0.877136035	-4.180070527	Itga6
-1.756792587	1418240_at	-1.756792587	6.410786272	-1.759032679	0.095303513	0.96501107	-4.469208481	Gbp2
-1.755764904	1418390_at	-1.755764904	6.994533246	-2.107777831	0.049110797	0.810166247	-3.937067334	Phf21a
-1.755148965	1433647_s_at	-1.755148965	3.006777062	-3.15280431	0.005427804	0.412916492	-2.079895063	Rhobtb3
-1.754900497	1450976_at	-1.754900497	7.060251845	-2.408012941	0.026801809	0.676067879	-3.43599971	Ndrg1
-1.747567642	1418634_at	-1.747567642	8.40022656	-1.81381886	0.086159955	0.939091275	-4.389716538	Notch1
-1.744480148	1428909_at	-1.744480148	11.13729592	-1.703612062	0.105397843	0.981128001	-4.547918413	A130040M12Rik
-1.734809115	1451791_at	-1.734809115	8.741013728	-3.044292775	0.006890457	0.45622389	-2.284358668	Tfpi
-1.733923091	1443579_s_at	-1.733923091	4.849407508	-2.401300907	0.027175253	0.67862688	-3.447564154	NA
-1.732111048	1442684_x_at	-1.732111048	2.872461743	-3.323925509	0.003715933	0.36780937	-1.754562475	Hmg20a
-1.731885566	1453003_at	-1.731885566	9.269142967	-2.424890693	0.025883858	0.671506734	-3.406853938	Sorl1
-1.726938817	1430808_at	-1.726938817	5.820698761	-3.522962373	0.002384313	0.316009678	-1.373010973	Tbc1d5
-1.723991151	1443349_at	-1.723991151	6.597347617	-2.99051004	0.007751035	0.482148605	-2.385054669	NA
-1.720891947	1452291_at	-1.720891947	6.661795379	-2.671528689	0.015426338	0.590449587	-2.971023258	Arap2
-1.720713918	1416389_a_at	-1.720713918	8.08815457	-3.161912741	0.005319833	0.410246601	-2.062660817	Rcbtb2
-1.720625331	1435645_at	-1.720625331	5.559829851	-2.421023457	0.026091554	0.671506734	-3.413540508	Mmd
-1.716670294	1449302_at	-1.716670294	3.132088598	-3.304402777	0.003880629	0.36780937	-1.791828376	Abca2
-1.707777783	1425179_at	-1.707777783	5.672927967	-2.441570022	0.025005679	0.668314979	-3.377958688	Shmt1
-1.705308716	1426680_at	-1.705308716	6.847959459	-3.594259989	0.002032802	0.296236823	-1.235804743	Sepn1
-1.700492448	1436377_at	-1.700492448	5.496990095	-2.567286268	0.019232726	0.624887584	-3.157371526	Gpr137
-1.698889746	1426258_at	-1.698889746	10.21916281	-2.815524258	0.01133228	0.541992408	-2.709146599	Sorl1
-1.697720873	1434005_at	-1.697720873	9.830685197	-1.999763098	0.060614109	0.851343759	-4.108227546	Rbms1
-1.694919752	1448748_at	-1.694919752	12.21218291	-3.075731649	0.00643119	0.444225564	-2.225290162	Plek
-1.694814394	1428967_at	-1.694814394	7.274751389	-2.53792615	0.020455895	0.632988917	-3.209313333	Igf1r
-1.694389964	1451941_a_at	-1.694389964	7.918979478	-2.277061961	0.035025846	0.739091533	-3.658777937	Fcgr2b
-1.689689173	1442664_at	-1.689689173	3.119160429	-3.097276057	0.006133814	0.435713637	-2.184728887	NA
-1.687193505	1448162_at	-1.687193505	10.52425901	-2.038931857	0.056188427	0.838107985	-4.04677442	Vcam1
-1.686718636	1434399_at	-1.686718636	5.19221666	-2.273649347	0.035268555	0.741528773	-3.664500283	Galnt6
-1.681254674	1420911_a_at	-1.681254674	6.528511744	-2.511661687	0.021611996	0.635324981	-3.25556421	Mfge8
-1.678636539	1454711_at	-1.678636539	6.302790637	-3.367340406	0.003373928	0.356685934	-1.671573473	Trio
-1.671280473	1434762_at	-1.671280473	7.103300869	-2.918881977	0.009060332	0.507513826	-2.518410566	Orai2
-1.668372629	1448694_at	-1.668372629	5.967110211	-3.868441649	0.001099274	0.219057053	-0.707164997	Jun
-1.667371935	1450916_at	-1.667371935	2.570737951	-6.983718018	1.47E-06	0.009413138	4.768536568	Stau2
-1.666120333	1441765_at	-1.666120333	5.345319564	-2.6146669	0.017403647	0.604141981	-3.073034828	NA
-1.664251428	1433558_at	-1.664251428	5.211711422	-4.334554726	0.000386902	0.143819431	0.187756753	Dab2ip
-1.662756695	1440285_at	-1.662756695	3.841274352	-2.949890026	0.00846919	0.491518606	-2.460790789	Ppp1r9a
-1.659118702	1452340_at	-1.659118702	5.921797579	-2.327252683	0.03163019	0.715699875	-3.574116336	Zfp518b
-1.65147245	1435203_at	-1.65147245	8.035024146	-3.020660546	0.007256517	0.46511425	-2.328661181	Man2a2
-1.649775992	1435740_at	-1.649775992	9.255519937	-2.523099703	0.021101146	0.632988917	-3.235447493	Zmiz1
-1.649470368	1419125_at	-1.649470368	9.378991237	-2.786710414	0.012057594	0.546813897	-2.76192808	Ptpn18
-1.649461121	1418539_a_at	-1.649461121	9.886941959	-3.187404473	0.005028692	0.401272205	-2.014373445	Ptpre
-1.646087742	1420481_at	-1.646087742	6.47506163	-3.610823208	0.0019588	0.296236823	-1.203903728	Cnnm3
-1.6446435	1419985_s_at	-1.6446435	7.328036274	-2.202503455	0.040695508	0.779423956	-3.782775275	Ccdc69
-1.635856403	1444343_at	-1.635856403	6.401500051	-1.886928633	0.075159403	0.909267319	-4.281133053	NA
-1.631710407	1422734_a_at	-1.631710407	9.891275542	-1.857650257	0.079406668	0.921690383	-4.324953943	Myb
-1.63156518	1456133_x_at	-1.63156518	6.477612025	-1.859749111	0.079095305	0.92092455	-4.321827387	Itgb5
-1.630629334	1449846_at	-1.630629334	8.672379267	-2.355251758	0.029871289	0.706174234	-3.526489933	Ear2
-1.627600144	1433209_at	-1.627600144	3.03133033	-3.701028985	0.001600331	0.269455809	-1.030042861	2210017G18Rik
-1.625890927	1452166_a_at	-1.625890927	4.099596497	-4.927975277	0.000104023	0.070937521	1.302749384	Krt10
-1.618979299	1450696_at	-1.618979299	9.823093159	-2.74337463	0.013232883	0.553862581	-2.84096424	Psmb9
-1.616961035	1455269_a_at	-1.616961035	12.53812816	-1.850603784	0.080459912	0.923982019	-4.335433865	Coro1a
-1.616020349	1452514_a_at	-1.616020349	8.664678155	-1.940038999	0.06796557	0.885154064	-4.200528776	Kit
-1.615919958	1433939_at	-1.615919958	7.625832592	-2.422395438	0.026017692	0.671506734	-3.411168876	Aff3
-1.615790058	1424181_at	-1.615790058	8.190401079	-1.738951658	0.09886001	0.971596847	-4.497929083	Sept6
-1.615686365	1418672_at	-1.615686365	7.040307449	-1.858026249	0.07935081	0.921517045	-4.324394017	Akr1c13
-1.615526578	1434735_at	-1.615526578	2.543880332	-2.753840052	0.012939397	0.551255563	-2.821916464	Hlf
-1.615188103	1434372_at	-1.615188103	8.638302476	-2.378306037	0.028491811	0.695669497	-3.487067359	AW112010
-1.614599358	1439293_at	-1.614599358	6.056648289	-2.004138276	0.060104675	0.851343759	-4.101398751	BC031353
-1.613575241	1433795_at	-1.613575241	8.260717502	-2.104927943	0.04938693	0.810433493	-3.941650334	Tgfbr3
-1.611771905	1421315_s_at	-1.611771905	3.589072411	-3.571632394	0.002138401	0.296236823	-1.279371035	Cttn
-1.610775159	1456072_at	-1.610775159	4.263073995	-2.319974127	0.032102931	0.721450897	-3.58645112	Ppp1r9a
-1.609194678	1445837_at	-1.609194678	7.796516983	-2.390767684	0.027771115	0.684190325	-3.46568166	NA
-1.60902063	1451644_a_at	-1.60902063	7.15688698	-1.782191035	0.091340302	0.955163235	-4.435807654	NA
-1.608970627	1437072_at	-1.608970627	7.555495671	-2.551584413	0.019878009	0.628280598	-3.18518114	Arhgap25
-1.605859065	1454280_at	-1.605859065	3.310250289	-1.988361505	0.061959932	0.860711751	-4.125980651	4931406H21Rik
-1.604710797	1447800_x_at	-1.604710797	8.974432573	-2.373621376	0.028767222	0.696896023	-3.495093018	Tcn2
-1.603614248	1425553_s_at	-1.603614248	7.888157576	-3.225335273	0.004624121	0.384915632	-1.942383163	Hip1r
-1.598778364	1418715_at	-1.598778364	6.094044182	-2.603931577	0.017803018	0.609040241	-3.092197847	Pank1
-1.598508612	1434201_at	-1.598508612	4.681628746	-2.421519724	0.026064814	0.671506734	-3.412682723	Chrdl1
-1.598441942	1437667_a_at	-1.598441942	5.84291587	-1.761016133	0.094958324	0.964823015	-4.46635943	Bach2
-1.598256229	1426505_at	-1.598256229	10.93299787	-2.504819655	0.021923127	0.636250398	-3.267578852	NA
-1.595989736	1417721_s_at	-1.595989736	7.628377425	-2.374104046	0.028738732	0.696896023	-3.494266469	Laptm5
-1.595824147	1436574_at	-1.595824147	6.232343017	-2.044949438	0.055534922	0.836431582	-4.037270369	Znf41-ps
-1.592495041	1417409_at	-1.592495041	6.800327987	-2.202179908	0.040721853	0.779423956	-3.78330859	Jun
-1.591853877	1421840_at	-1.591853877	7.807919498	-1.904204339	0.072748628	0.900541189	-4.255070067	Abca1
-1.590399944	1426640_s_at	-1.590399944	7.669161916	-1.667861363	0.112386456	0.99565687	-4.597755812	Trib2
-1.588431962	1418459_at	-1.588431962	2.714518408	-4.433293076	0.000310435	0.130348581	0.375659754	Ccdc91
-1.587948119	1440299_at	-1.587948119	7.281057726	-3.575441271	0.002120253	0.296236823	-1.272038847	Mb21d1
-1.586031922	1459894_at	-1.586031922	7.426900369	-2.881336117	0.009829574	0.523267949	-2.587940967	Iqgap2
-1.585437923	1423401_at	-1.585437923	5.790635144	-2.632423109	0.016761692	0.600599363	-3.041271008	Etv6
-1.583893996	1418665_at	-1.583893996	7.577578667	-3.295290852	0.003959933	0.369999013	-1.80920983	Impa2
-1.583880945	1448434_at	-1.583880945	7.238177232	-2.980677283	0.007919262	0.484581377	-2.403413611	Rnf103
-1.582097156	1416239_at	-1.582097156	6.816988408	-1.730307397	0.100425971	0.973108678	-4.510222491	Ass1
-1.580119356	1417594_at	-1.580119356	5.240781147	-2.683297792	0.015044705	0.585106511	-2.949805	Gkap1
-1.578084657	1426983_at	-1.578084657	8.577004697	-3.83877963	0.001174934	0.23006238	-0.764366221	Fnbp1
-1.573483459	1428585_at	-1.573483459	9.173949512	-2.029551529	0.057220959	0.844386242	-4.06155638	Actn1
-1.57346438	1460452_at	-1.57346438	4.412888395	-4.447338115	0.000300875	0.13029058	0.402322786	Mospd3
-1.572014325	1424054_at	-1.572014325	4.819089937	-2.259407244	0.036298335	0.746193187	-3.688334008	Btbd2
-1.569272573	1416996_at	-1.569272573	9.019027557	-3.00097797	0.007575748	0.476510326	-2.365492178	Tbc1d8
-1.566556445	1424194_at	-1.566556445	9.040328499	-3.03649641	0.007009193	0.45622389	-2.298983793	Rcsd1
-1.563570715	1450167_at	-1.563570715	4.344643947	-2.342942118	0.030633068	0.713179893	-3.547463001	Rab37
-1.563132223	1450981_at	-1.563132223	11.8207236	-1.985055237	0.062355176	0.860891389	-4.131117192	Cnn2
-1.560586865	1420965_a_at	-1.560586865	5.800661152	-2.426148244	0.025816653	0.671506734	-3.404678532	Enc1
-1.559685821	1448511_at	-1.559685821	8.49628673	-2.216183321	0.039595841	0.770927657	-3.760187896	Ptprcap
-1.558781312	1459443_at	-1.558781312	3.610882673	-1.688584347	0.108288706	0.98222327	-4.568958237	Kcnq1ot1
-1.551838278	1426818_at	-1.551838278	5.782425027	-1.732849848	0.099963182	0.972733371	-4.506611146	Arrdc4
-1.55053239	1449288_at	-1.55053239	3.645266505	-2.427340852	0.02575307	0.671506734	-3.402614989	Gdf3
-1.542977346	1459219_at	-1.542977346	6.006332913	-2.561970673	0.019448924	0.62564411	-3.166793914	NA
-1.54003318	1422637_at	-1.54003318	9.39503883	-2.625013739	0.017026786	0.600599363	-3.054535778	Rassf5
-1.539076021	1435149_at	-1.539076021	7.062751999	-3.181255654	0.005097459	0.401867209	-2.026027905	Plcg1
-1.536711607	1418004_a_at	-1.536711607	9.721788017	-1.875902303	0.076734789	0.912966365	-4.297688143	Tmem176b
-1.534601222	1452948_at	-1.534601222	8.097338239	-1.975563598	0.063502421	0.869269001	-4.145834139	Tnfaip8l2
-1.533358743	1448392_at	-1.533358743	6.961841599	-1.719471976	0.102419084	0.977659413	-4.525572118	Sparc
-1.531958269	1427049_s_at	-1.531958269	5.368929514	-2.496190757	0.022321528	0.636250398	-3.282710937	Smo
-1.530857087	1424358_at	-1.530857087	4.366921501	-2.759232141	0.012790627	0.551255563	-2.812092657	Ube2e2
-1.529832523	1421223_a_at	-1.529832523	7.009462963	-2.733296384	0.013521524	0.560732389	-2.859283243	Anxa4
-1.529698897	1433811_at	-1.529698897	6.884987266	-2.041407794	0.055918707	0.838083575	-4.042865979	Mllt6
-1.528215826	1452432_at	-1.528215826	5.314759795	-2.013404464	0.05903842	0.848349749	-4.086906328	Tfpi
-1.525247258	1437669_x_at	-1.525247258	4.150560625	-1.950175018	0.06666444	0.879878996	-4.184985864	Ccrl1
-1.52471935	1426750_at	-1.52471935	5.386704583	-2.384233576	0.028146854	0.691178686	-3.47690161	Flnb
-1.522317092	1454677_at	-1.522317092	8.148122516	-2.478441541	0.023162536	0.646312253	-3.313764879	Timp2
-1.509670371	1447209_at	-1.509670371	7.100143217	-2.415459308	0.026393123	0.672260555	-3.423152421	NA
-1.507054989	1448143_at	-1.507054989	12.03455641	-3.315237014	0.003788364	0.36780937	-1.771151674	Aldh2
-1.502840031	1430887_s_at	-1.502840031	3.201542424	-1.792773657	0.089577515	0.951914341	-4.420446236	1700112E06Rik
-1.501340394	1416016_at	-1.501340394	7.796355466	-2.204500876	0.040533215	0.779304118	-3.779481928	NA
-1.498923993	1438236_at	-1.498923993	3.166097207	-2.625279118	0.017017223	0.600599363	-3.05406093	Nfia
-1.4946146	1415850_at	-1.4946146	9.504218789	-3.27142442	0.004175271	0.370413653	-1.854699105	Rasa3
-1.491379943	1454850_at	-1.491379943	9.187093963	-2.553384693	0.019802999	0.628280598	-3.181996258	Tbc1d10c
-1.489474908	1428347_at	-1.489474908	9.83089059	-2.822600337	0.011160674	0.541992408	-2.696157341	Cyfip2
-1.485674754	1437869_at	-1.485674754	2.533520277	-5.26462843	5.00E-05	0.064302807	1.916565443	Ppp2r3a
-1.480468381	1450476_at	-1.480468381	8.219785658	-2.005921896	0.0598981	0.85096872	-4.098612281	Cnr2
-1.477895989	1456642_x_at	-1.477895989	11.81555383	-3.611165852	0.001957298	0.296236823	-1.203243699	S100a10
-1.476774787	1438968_x_at	-1.476774787	8.462783462	-2.395065647	0.027526522	0.681145288	-3.458293552	Spint2
-1.474592711	1416811_s_at	-1.474592711	10.29631092	-1.890166584	0.074702245	0.909027122	-4.276259702	NA
-1.474269431	1426539_at	-1.474269431	4.012697269	-2.748989694	0.013074635	0.551255563	-2.830747591	Usp11
-1.474230898	1455308_at	-1.474230898	8.984066555	-3.333760517	0.003635587	0.36780937	-1.735776283	Ano6
-1.472778657	1454268_a_at	-1.472778657	11.50127273	-3.405230062	0.003100913	0.341857091	-1.599025675	Cyba
-1.471168688	1416803_at	-1.471168688	5.438554691	-3.464617204	0.002716227	0.319815684	-1.485118618	Fkbp7
-1.470938291	1435464_at	-1.470938291	7.390769711	-2.024497915	0.057784288	0.845418446	-4.069503274	1110003E01Rik
-1.470724596	1451437_at	-1.470724596	9.267386619	-2.83329304	0.01090609	0.53974357	-2.676509242	Zdhhc20
-1.468544645	1424265_at	-1.468544645	8.412775586	-1.837955532	0.082381315	0.927799522	-4.354179616	Npl
-1.465529309	1427048_at	-1.465529309	3.999934223	-2.133949465	0.046639835	0.807333372	-3.894815769	Smo
-1.464502944	1448471_a_at	-1.464502944	10.34980204	-1.951688201	0.066472114	0.878847415	-4.182661174	Ctla2a
-1.457591914	1435343_at	-1.457591914	10.72790072	-2.30053172	0.03339804	0.726265776	-3.619304985	Dock10
-1.455250431	1439179_a_at	-1.455250431	5.75123102	-1.662237143	0.113521186	0.998535251	-4.605527909	Tespa1
-1.452742097	1428816_a_at	-1.452742097	7.017664601	-1.663335798	0.113298758	0.998334269	-4.604011149	Gata2
-1.451652148	1450194_a_at	-1.451652148	11.23745786	-1.869042812	0.077729486	0.915281531	-4.307955461	Myb
-1.449598107	1434734_at	-1.449598107	5.611828621	-3.039060832	0.00696992	0.45622389	-2.294174246	Rad54b
-1.448165677	1456440_s_at	-1.448165677	3.095612922	-4.413869994	0.000324164	0.130348581	0.338759405	St8sia6
-1.444579344	1449130_at	-1.444579344	9.202292876	-2.813820064	0.011373986	0.541992408	-2.71227333	Cd1d1
-1.442284732	1434222_at	-1.442284732	6.008727867	-2.218845408	0.039385047	0.770927657	-3.755783737	Sipa1l1
-1.441435707	1429290_at	-1.441435707	6.808082379	-2.705210517	0.014358004	0.570217882	-2.910207117	NA
-1.440054078	1456700_x_at	-1.440054078	9.23511025	-2.170664379	0.043364245	0.78834666	-3.835052977	Marcks
-1.437964517	1416246_a_at	-1.437964517	13.11002616	-1.819287544	0.085290772	0.935953997	-4.381692162	Coro1a
-1.42563772	1420981_a_at	-1.42563772	8.357957518	-2.814729205	0.011351719	0.541992408	-2.710605382	Lmo4
-1.423770163	1437136_at	-1.423770163	5.924860279	-2.354550677	0.029914197	0.706174234	-3.527685866	5830436I19Rik
-1.422961837	1439055_at	-1.422961837	3.182218656	-2.555522937	0.019714255	0.627617909	-3.178212265	Gm15698
-1.421987359	1453317_a_at	-1.421987359	3.680715747	-2.641879973	0.016429036	0.599644115	-3.024319551	Khdrbs3
-1.419248547	1416441_at	-1.419248547	7.617310428	-1.782233558	0.091333159	0.955163235	-4.435746052	Pgcp
-1.418222467	1422847_a_at	-1.418222467	9.578971203	-2.266044689	0.035815006	0.744489382	-3.67723606	Prkcd
-1.41809826	1449163_at	-1.41809826	6.993500504	-2.995928983	0.007659808	0.47912102	-2.374929984	Sigirr
-1.418064499	1427560_at	-1.418064499	3.139689365	-4.533727438	0.000248282	0.116475219	0.565937144	Six5
-1.416194027	1434828_at	-1.416194027	9.267193112	-2.408596364	0.026769576	0.676067879	-3.434993793	Fam102b
-1.415637836	1444040_at	-1.415637836	6.755841624	-2.429800142	0.025622417	0.671506734	-3.398358258	Lair1
-1.413163959	1452368_at	-1.413163959	6.584315656	-1.805935024	0.087426634	0.944546252	-4.401256413	Bcr
-1.41225885	1422638_s_at	-1.41225885	10.36001904	-2.504213846	0.021950877	0.636250398	-3.268641971	Rassf5
-1.408005567	1438475_at	-1.408005567	8.619728874	-1.744065506	0.097943579	0.971140953	-4.490636564	AB124611
